CustomerID,Segment,RFM Score,Recency,Total Orders,Total Revenue,Churn Risk,Last Purchase Date
14113,Champions,544,4,7,619.02,Low Risk,2011-12-06 12:18:00
14114,At Risk,112,331,1,195.13000000000002,High Risk,2011-01-13 11:05:00
14116,Loyal Customers,434,20,5,964.0400000000001,Low Risk,2011-11-20 10:29:00
14117,At Risk,211,144,1,90.0,High Risk,2011-07-19 09:49:00
14121,Champions,535,4,5,2344.0600000000004,Low Risk,2011-12-06 12:19:00
14125,Champions,525,11,3,2346.38,Low Risk,2011-11-29 12:47:00
14126,Potential Loyalists,512,11,1,183.40000000000003,Medium Risk,2011-11-29 12:21:00
14127,Potential Loyalists,223,123,3,476.01,Medium Risk,2011-08-09 10:49:00
14128,Potential Loyalists,314,61,2,625.0000000000002,Medium Risk,2011-10-10 12:00:00
14129,Champions,534,2,5,1008.06,Low Risk,2011-12-08 11:02:00
14130,At Risk,113,319,1,348.56000000000006,High Risk,2011-01-24 16:05:00
14132,Champions,545,2,12,2696.32,Low Risk,2011-12-07 13:35:00
14133,Potential Loyalists,233,130,5,499.29,Medium Risk,2011-08-02 11:34:00
14135,Champions,545,2,15,2700.79,Low Risk,2011-12-08 11:38:00
14138,Loyal Customers,514,2,2,965.8800000000002,Low Risk,2011-12-08 12:44:00
14139,Potential Loyalists,312,46,1,278.28,Medium Risk,2011-10-24 13:34:00
14140,Loyal Customers,514,4,2,898.18,Low Risk,2011-12-06 09:05:00
14141,Champions,534,3,6,857.68,Low Risk,2011-12-07 09:53:00
14142,At Risk,112,373,1,280.95,High Risk,2010-12-01 16:33:00
14143,At Risk,211,134,1,64.8,High Risk,2011-07-29 09:48:00
14146,Champions,535,9,6,2958.55,Low Risk,2011-12-01 10:18:00
14147,Potential Loyalists,321,49,3,61.8,Medium Risk,2011-10-21 13:36:00
14148,Lost Customers,111,234,1,29.700000000000003,High Risk,2011-04-20 12:02:00
14149,Potential Loyalists,123,213,3,421.12,Medium Risk,2011-05-11 12:34:00
14150,Potential Loyalists,313,36,2,559.7400000000001,Medium Risk,2011-11-04 10:05:00
14152,Potential Loyalists,224,75,3,602.57,Medium Risk,2011-09-25 12:54:00
14154,Potential Loyalists,114,239,2,655.92,Medium Risk,2011-04-14 16:26:00
14155,Lost Customers,111,266,1,29.5,High Risk,2011-03-18 14:13:00
14156,Champions,545,10,44,14123.810000000001,Low Risk,2011-11-30 10:54:00
14157,Loyal Customers,423,20,3,404.73,Low Risk,2011-11-20 11:32:00
14158,Potential Loyalists,313,40,1,397.38,Medium Risk,2011-10-30 15:08:00
14159,Champions,445,20,14,4251.38,Low Risk,2011-11-20 12:36:00
14161,Potential Loyalists,124,216,3,714.3700000000001,Medium Risk,2011-05-08 11:41:00
14162,At Risk,211,174,2,147.51,High Risk,2011-06-19 11:36:00
14163,Potential Loyalists,233,87,4,329.6599999999999,Medium Risk,2011-09-13 15:18:00
14164,Potential Loyalists,213,81,1,374.4,Medium Risk,2011-09-20 12:18:00
14165,Lost Customers,111,276,1,63.339999999999996,High Risk,2011-03-09 12:39:00
14167,Loyal Customers,333,39,4,506.09000000000003,Low Risk,2011-10-31 14:29:00
14171,At Risk,212,98,1,296.94,High Risk,2011-09-02 16:43:00
14173,Loyal Customers,532,11,4,210.03999999999996,Low Risk,2011-11-29 11:54:00
14174,At Risk,311,33,1,124.51,High Risk,2011-11-06 13:17:00
14175,Loyal Customers,335,51,6,2038.25,Low Risk,2011-10-19 13:42:00
14176,Potential Loyalists,133,297,5,503.70000000000005,Medium Risk,2011-02-15 13:12:00
14177,Potential Loyalists,233,85,5,432.32000000000005,Medium Risk,2011-09-16 09:52:00
14178,Champions,545,9,7,1374.0900000000001,Low Risk,2011-12-01 12:01:00
14179,Potential Loyalists,313,41,2,489.37,Medium Risk,2011-10-30 12:07:00
14180,Champions,544,11,24,1221.3199999999997,Low Risk,2011-11-29 10:56:00
14184,Potential Loyalists,312,67,1,221.79,Medium Risk,2011-10-04 12:43:00
14185,Lost Customers,111,331,1,12.75,High Risk,2011-01-12 13:52:00
14188,Champions,545,9,10,1763.8600000000001,Low Risk,2011-12-01 09:46:00
14189,Champions,545,2,23,3609.24,Low Risk,2011-12-07 15:55:00
14191,Champions,545,2,14,4066.7000000000003,Low Risk,2011-12-08 09:23:00
14193,Potential Loyalists,314,68,2,725.2500000000001,Medium Risk,2011-10-03 09:34:00
14194,Champions,545,5,30,8620.36,Low Risk,2011-12-05 10:38:00
14196,At Risk,211,107,1,73.72,High Risk,2011-08-25 10:25:00
14198,Champions,543,4,7,400.79999999999995,Low Risk,2011-12-05 16:34:00
14199,Lost Customers,111,218,1,10.2,High Risk,2011-05-05 13:44:00
14201,Loyal Customers,343,60,9,510.13999999999993,Low Risk,2011-10-10 13:27:00
14204,Potential Loyalists,511,2,1,121.81,Medium Risk,2011-12-07 13:38:00
14205,Potential Loyalists,422,17,3,288.20000000000005,Medium Risk,2011-11-23 10:55:00
14206,At Risk,112,239,1,302.65999999999997,High Risk,2011-04-14 16:38:00
14208,At Risk,211,95,1,101.14,High Risk,2011-09-06 12:48:00
14209,Champions,544,11,7,782.2000000000002,Low Risk,2011-11-29 10:18:00
14210,Loyal Customers,245,91,7,1580.42,Low Risk,2011-09-09 12:55:00
14211,Champions,345,53,12,1695.85,Low Risk,2011-10-17 13:23:00
14214,Champions,444,31,7,920.2900000000001,Low Risk,2011-11-09 10:31:00
14215,Champions,545,12,7,1593.92,Low Risk,2011-11-28 12:19:00
14216,Champions,534,3,4,799.06,Low Risk,2011-12-06 14:56:00
14217,Champions,544,2,20,1102.3799999999999,Low Risk,2011-12-08 11:53:00
14218,Potential Loyalists,312,43,1,169.48000000000002,Medium Risk,2011-10-28 10:00:00
14219,Potential Loyalists,511,4,1,73.44,Medium Risk,2011-12-05 16:23:00
14220,At Risk,113,247,2,457.17,High Risk,2011-04-06 13:23:00
14221,Champions,345,42,10,2396.15,Low Risk,2011-10-28 13:42:00
14222,Potential Loyalists,213,177,1,576.5,Medium Risk,2011-06-15 16:42:00
14223,Potential Loyalists,224,92,3,718.7100000000002,Medium Risk,2011-09-08 13:38:00
14224,Loyal Customers,234,110,4,614.16,Low Risk,2011-08-21 13:24:00
14226,Loyal Customers,434,30,6,1149.39,Low Risk,2011-11-10 12:12:00
14227,Champions,445,26,13,2824.57,Low Risk,2011-11-13 15:48:00
14229,Loyal Customers,334,52,5,739.9499999999999,Low Risk,2011-10-19 10:04:00
14231,Potential Loyalists,134,184,4,775.4099999999999,Medium Risk,2011-06-09 11:05:00
14232,Champions,445,32,8,1617.76,Low Risk,2011-11-08 12:17:00
14233,Loyal Customers,334,44,5,803.8700000000001,Low Risk,2011-10-27 09:25:00
14234,Loyal Customers,434,22,4,699.42,Low Risk,2011-11-17 17:53:00
14235,Champions,535,10,6,1437.84,Low Risk,2011-11-29 13:26:00
14236,At Risk,212,81,2,150.24,High Risk,2011-09-20 09:13:00
14237,Lost Customers,111,373,1,77.45,High Risk,2010-12-01 13:20:00
14238,Lost Customers,111,326,1,96.2,High Risk,2011-01-17 14:40:00
14239,Champions,345,43,13,1802.7,Low Risk,2011-10-27 14:40:00
14240,Loyal Customers,414,30,2,643.8900000000001,Low Risk,2011-11-09 13:45:00
14241,At Risk,112,184,1,213.70000000000005,High Risk,2011-06-09 11:46:00
14242,At Risk,112,235,2,219.25,High Risk,2011-04-19 11:46:00
14243,Champions,545,9,13,1881.88,Low Risk,2011-12-01 11:12:00
14245,Loyal Customers,235,176,5,1504.0,Low Risk,2011-06-16 14:33:00
14246,Potential Loyalists,224,111,3,1253.5,Medium Risk,2011-08-21 11:50:00
14247,Lost Customers,111,278,1,104.12,High Risk,2011-03-06 15:21:00
14248,Lost Customers,111,318,1,85.08,High Risk,2011-01-25 14:45:00
14250,Champions,525,7,3,1787.4299999999998,Low Risk,2011-12-02 14:30:00
14251,Champions,535,2,5,1654.0200000000002,Low Risk,2011-12-08 08:32:00
14256,Potential Loyalists,114,260,2,648.2099999999999,Medium Risk,2011-03-24 13:17:00
14257,Loyal Customers,335,51,6,2415.8999999999996,Low Risk,2011-10-19 13:38:00
14258,Loyal Customers,234,90,5,823.06,Low Risk,2011-09-11 10:42:00
14259,At Risk,211,142,1,104.1,High Risk,2011-07-21 10:44:00
14261,Potential Loyalists,214,79,1,633.79,Medium Risk,2011-09-22 10:47:00
14262,Champions,545,8,8,2337.1099999999997,Low Risk,2011-12-01 14:17:00
14264,At Risk,221,155,3,129.57,High Risk,2011-07-08 10:20:00
14265,At Risk,212,109,2,294.73,High Risk,2011-08-22 13:32:00
14267,Loyal Customers,234,151,6,940.4399999999999,Low Risk,2011-07-12 11:11:00
14270,At Risk,112,332,1,282.15000000000003,High Risk,2011-01-12 09:33:00
14271,Lost Customers,111,226,1,80.52000000000001,High Risk,2011-04-28 12:47:00
14272,Potential Loyalists,213,74,2,330.20000000000005,Medium Risk,2011-09-27 10:08:00
14273,Loyal Customers,333,51,4,542.12,Low Risk,2011-10-19 13:20:00
14276,Loyal Customers,234,88,5,1028.9899999999998,Low Risk,2011-09-12 17:49:00
14277,Loyal Customers,425,15,3,2669.87,Low Risk,2011-11-24 15:01:00
14280,Lost Customers,111,197,1,74.78999999999999,High Risk,2011-05-27 10:37:00
14282,Champions,545,3,15,2651.88,Low Risk,2011-12-06 17:04:00
14284,Loyal Customers,423,31,3,452.95,Low Risk,2011-11-09 08:11:00
14285,Loyal Customers,432,21,4,261.68,Low Risk,2011-11-18 14:50:00
14286,Champions,435,24,5,3926.34,Low Risk,2011-11-16 10:34:00
14287,Loyal Customers,522,8,3,159.35,Low Risk,2011-12-01 13:25:00
14288,At Risk,112,213,1,306.0,High Risk,2011-05-10 13:22:00
14289,Loyal Customers,533,9,6,361.1600000000001,Low Risk,2011-12-01 11:44:00
14290,Champions,535,11,6,1867.1000000000001,Low Risk,2011-11-28 14:02:00
14291,Champions,545,2,11,3159.7,Low Risk,2011-12-08 10:26:00
14292,Champions,545,8,14,1665.3300000000004,Low Risk,2011-12-02 11:50:00
14293,Champions,534,3,4,905.1600000000002,Low Risk,2011-12-06 15:17:00
14295,Potential Loyalists,312,40,2,166.2,Medium Risk,2011-10-30 15:50:00
14297,Loyal Customers,434,18,5,1067.1499999999999,Low Risk,2011-11-22 09:06:00
14298,Champions,545,8,40,23848.93,Low Risk,2011-12-01 13:12:00
14299,Champions,545,8,12,2110.8899999999994,Low Risk,2011-12-01 16:05:00
14300,Potential Loyalists,411,19,1,43.2,Medium Risk,2011-11-21 08:57:00
14301,At Risk,211,108,2,128.70000000000002,High Risk,2011-08-24 09:04:00
14304,At Risk,112,223,2,224.39999999999998,High Risk,2011-05-01 11:50:00
14305,Loyal Customers,235,71,4,1762.7600000000002,Low Risk,2011-09-29 15:29:00
14306,Potential Loyalists,323,51,3,456.08,Medium Risk,2011-10-19 13:23:00
14307,Loyal Customers,235,89,6,2556.16,Low Risk,2011-09-12 09:38:00
14309,Champions,545,8,10,1766.4499999999996,Low Risk,2011-12-01 13:33:00
14311,At Risk,112,225,2,181.12,High Risk,2011-04-28 19:49:00
14312,Loyal Customers,334,47,6,1157.21,Low Risk,2011-10-24 09:46:00
14314,At Risk,211,107,1,93.47999999999999,High Risk,2011-08-25 10:39:00
14315,Champions,445,21,7,1822.1800000000003,Low Risk,2011-11-18 15:35:00
14317,Potential Loyalists,313,65,1,375.5799999999999,Medium Risk,2011-10-06 10:44:00
14320,Potential Loyalists,123,207,3,440.04,Medium Risk,2011-05-17 09:24:00
14321,Champions,534,11,5,1095.0,Low Risk,2011-11-29 09:47:00
14323,Potential Loyalists,233,115,4,517.66,Medium Risk,2011-08-17 11:37:00
14326,Lost Customers,111,235,2,106.0,High Risk,2011-04-19 11:08:00
14327,Potential Loyalists,213,163,1,311.65000000000003,Medium Risk,2011-06-29 13:58:00
14329,Champions,545,9,13,3770.43,Low Risk,2011-12-01 08:27:00
14331,Potential Loyalists,213,124,2,377.90999999999997,Medium Risk,2011-08-07 13:17:00
14332,Loyal Customers,423,23,3,559.0500000000001,Low Risk,2011-11-17 11:54:00
14333,At Risk,311,68,1,70.7,High Risk,2011-10-03 10:38:00
14334,Champions,445,17,8,1692.4599999999998,Low Risk,2011-11-23 10:01:00
14335,Potential Loyalists,413,16,2,409.2,Medium Risk,2011-11-23 13:41:00
14336,Loyal Customers,434,17,4,1281.1100000000001,Low Risk,2011-11-23 11:40:00
14338,At Risk,113,191,2,401.55000000000007,High Risk,2011-06-01 16:26:00
14339,Potential Loyalists,133,235,4,309.52,Medium Risk,2011-04-19 11:31:00
14340,Lost Customers,111,219,1,107.7,High Risk,2011-05-05 09:44:00
14341,Champions,345,45,8,1759.47,Low Risk,2011-10-25 15:48:00
14342,Loyal Customers,432,21,5,243.0,Low Risk,2011-11-18 13:21:00
14344,Loyal Customers,243,127,7,544.53,Low Risk,2011-08-04 13:51:00
14345,At Risk,311,39,1,91.13,High Risk,2011-11-01 09:51:00
14346,Potential Loyalists,214,121,2,620.96,Medium Risk,2011-08-11 09:47:00
14348,At Risk,112,260,1,280.02000000000004,High Risk,2011-03-24 16:23:00
14349,Potential Loyalists,511,10,1,125.00000000000001,Medium Risk,2011-11-29 15:39:00
14350,At Risk,112,271,2,265.08,High Risk,2011-03-14 12:27:00
14351,At Risk,211,165,1,51.0,High Risk,2011-06-28 11:56:00
14352,Loyal Customers,234,157,4,821.76,Low Risk,2011-07-05 15:41:00
14353,Lost Customers,111,215,1,90.6,High Risk,2011-05-08 16:06:00
14354,Potential Loyalists,511,6,2,126.17999999999999,Medium Risk,2011-12-04 11:32:00
14355,At Risk,112,366,1,158.50000000000003,High Risk,2010-12-09 12:16:00
14356,Loyal Customers,333,60,4,432.83,Low Risk,2011-10-10 17:16:00
14357,Potential Loyalists,312,43,1,215.17000000000004,Medium Risk,2011-10-27 16:23:00
14359,Loyal Customers,434,19,5,764.58,Low Risk,2011-11-20 13:17:00
14360,Champions,435,32,4,1638.7300000000002,Low Risk,2011-11-08 09:12:00
14362,Potential Loyalists,411,22,1,119.3,Medium Risk,2011-11-17 15:08:00
14364,Loyal Customers,244,109,7,1011.0500000000001,Low Risk,2011-08-23 11:01:00
14367,Champions,545,8,19,6998.69,Low Risk,2011-12-01 13:19:00
14368,Lost Customers,111,320,1,93.3,High Risk,2011-01-24 09:52:00
14371,Lost Customers,111,295,1,100.5,High Risk,2011-02-17 16:35:00
14373,Lost Customers,111,358,1,10.2,High Risk,2010-12-16 15:40:00
14375,At Risk,112,185,1,207.46,High Risk,2011-06-07 13:44:00
14377,Lost Customers,111,191,2,137.4,High Risk,2011-06-01 13:32:00
14379,Potential Loyalists,313,44,2,340.15,Medium Risk,2011-10-26 16:43:00
14381,Potential Loyalists,312,52,1,196.73000000000005,Medium Risk,2011-10-18 17:10:00
14382,Potential Loyalists,413,26,1,448.5800000000001,Medium Risk,2011-11-13 16:18:00
14383,Loyal Customers,324,38,3,839.1700000000001,Low Risk,2011-11-01 15:53:00
14385,Loyal Customers,522,9,3,202.10999999999999,Low Risk,2011-11-30 15:36:00
14386,Lost Customers,111,297,1,93.60000000000001,High Risk,2011-02-16 09:45:00
14387,Loyal Customers,325,33,3,1296.8,Low Risk,2011-11-07 12:29:00
14388,Champions,545,9,10,2792.6600000000003,Low Risk,2011-12-01 11:13:00
14389,Champions,534,9,5,792.9399999999999,Low Risk,2011-12-01 09:19:00
14390,Champions,545,10,11,3325.67,Low Risk,2011-11-29 13:49:00
14393,Lost Customers,111,218,1,24.900000000000002,High Risk,2011-05-05 18:16:00
14395,Champions,545,2,9,2837.76,Low Risk,2011-12-07 14:34:00
14396,Potential Loyalists,313,65,2,451.09,Medium Risk,2011-10-05 16:09:00
14397,Champions,544,1,20,982.9200000000001,Low Risk,2011-12-09 09:57:00
14400,Potential Loyalists,213,141,2,326.48,Medium Risk,2011-07-21 18:05:00
14401,Champions,545,4,13,2263.4399999999996,Low Risk,2011-12-05 13:30:00
14403,Lost Customers,111,217,2,91.35,High Risk,2011-05-06 16:48:00
14404,Loyal Customers,344,34,7,1051.73,Low Risk,2011-11-06 12:30:00
14406,At Risk,211,119,1,94.35000000000001,High Risk,2011-08-12 16:54:00
14407,Loyal Customers,234,107,5,981.53,Low Risk,2011-08-24 14:02:00
14408,Champions,545,11,7,1816.03,Low Risk,2011-11-29 11:41:00
14409,Loyal Customers,234,71,4,839.72,Low Risk,2011-09-29 18:18:00
14410,Champions,444,16,15,845.07,Low Risk,2011-11-24 11:16:00
14411,At Risk,112,311,1,229.8,High Risk,2011-02-02 10:56:00
14412,Potential Loyalists,323,35,3,535.3300000000002,Medium Risk,2011-11-04 13:14:00
14413,Lost Customers,111,362,1,104.35,High Risk,2010-12-12 13:37:00
14414,Loyal Customers,244,92,8,1009.6200000000001,Low Risk,2011-09-09 12:09:00
14415,Champions,545,1,18,5031.09,Low Risk,2011-12-08 14:38:00
14416,Potential Loyalists,412,22,2,189.50000000000003,Medium Risk,2011-11-17 15:22:00
14418,Champions,525,4,3,1492.24,Low Risk,2011-12-06 11:39:00
14419,Champions,534,11,6,927.3399999999999,Low Risk,2011-11-29 11:22:00
14420,Potential Loyalists,213,85,2,387.52,Medium Risk,2011-09-15 16:57:00
14421,Potential Loyalists,314,57,2,728.6100000000001,Medium Risk,2011-10-13 13:24:00
14422,Champions,535,1,6,3171.6400000000003,Low Risk,2011-12-09 11:26:00
14423,Lost Customers,111,218,1,20.4,High Risk,2011-05-05 15:12:00
14426,Champions,445,19,13,2753.41,Low Risk,2011-11-21 11:47:00
14427,Potential Loyalists,312,50,2,287.74,Medium Risk,2011-10-20 14:23:00
14428,Champions,544,7,7,683.5400000000001,Low Risk,2011-12-02 13:17:00
14431,At Risk,112,299,2,267.96,High Risk,2011-02-14 10:56:00
14432,Champions,535,10,6,1902.11,Low Risk,2011-11-30 08:04:00
14434,Loyal Customers,333,38,4,398.40000000000003,Low Risk,2011-11-02 12:18:00
14436,At Risk,211,99,1,76.56,High Risk,2011-09-02 10:13:00
14437,Lost Customers,111,366,1,63.0,High Risk,2010-12-09 09:27:00
14438,Lost Customers,111,306,1,131.9,High Risk,2011-02-06 14:56:00
14439,At Risk,113,320,1,441.4,High Risk,2011-01-24 11:39:00
14440,Champions,534,8,4,1034.18,Low Risk,2011-12-01 15:42:00
14441,Champions,534,1,4,1091.79,Low Risk,2011-12-09 09:07:00
14442,Loyal Customers,533,2,4,478.37,Low Risk,2011-12-08 11:53:00
14443,Loyal Customers,335,54,6,1314.0800000000002,Low Risk,2011-10-17 10:10:00
14446,Champions,534,1,4,849.0699999999999,Low Risk,2011-12-09 11:34:00
14447,Loyal Customers,434,19,5,1147.33,Low Risk,2011-11-21 08:28:00
14448,Potential Loyalists,511,9,2,127.80000000000001,Medium Risk,2011-11-30 13:50:00
14449,Loyal Customers,434,19,4,828.1500000000001,Low Risk,2011-11-21 12:06:00
14450,Potential Loyalists,123,181,3,460.25000000000006,Medium Risk,2011-06-12 10:46:00
14451,Potential Loyalists,314,60,2,626.9000000000001,Medium Risk,2011-10-10 13:38:00
14452,Potential Loyalists,512,11,2,184.75,Medium Risk,2011-11-29 12:06:00
14453,Lost Customers,111,190,1,91.72999999999999,High Risk,2011-06-02 14:15:00
14456,Champions,545,5,14,2608.71,Low Risk,2011-12-04 13:59:00
14457,Lost Customers,111,311,1,68.64,High Risk,2011-02-02 09:39:00
14459,Potential Loyalists,214,155,1,1111.46,Medium Risk,2011-07-07 13:35:00
14460,Potential Loyalists,232,110,4,150.0,Medium Risk,2011-08-21 14:19:00
14461,Potential Loyalists,224,148,3,1232.76,Medium Risk,2011-07-14 17:11:00
14462,Champions,345,64,15,1362.73,Low Risk,2011-10-07 09:22:00
14463,Lost Customers,111,205,1,39.599999999999994,High Risk,2011-05-18 14:42:00
14465,Potential Loyalists,123,247,3,480.64000000000004,Medium Risk,2011-04-07 12:38:00
14466,Champions,444,29,7,1008.7500000000001,Low Risk,2011-11-10 14:07:00
14467,Loyal Customers,433,18,4,530.01,Low Risk,2011-11-22 12:48:00
14470,Potential Loyalists,512,12,2,253.98999999999998,Medium Risk,2011-11-28 10:31:00
14472,Loyal Customers,245,104,8,1294.75,Low Risk,2011-08-28 11:01:00
14473,At Risk,211,74,1,95.28,High Risk,2011-09-26 15:10:00
14474,Potential Loyalists,312,46,1,210.06,Medium Risk,2011-10-24 13:26:00
14475,Loyal Customers,234,72,5,620.31,Low Risk,2011-09-29 10:46:00
14476,Lost Customers,111,257,1,144.95000000000002,High Risk,2011-03-27 15:39:00
14477,At Risk,311,51,2,83.2,High Risk,2011-10-20 12:21:00
14479,At Risk,112,254,2,234.79999999999998,High Risk,2011-03-31 09:07:00
14480,Potential Loyalists,512,11,1,250.05,Medium Risk,2011-11-28 16:35:00
14481,Potential Loyalists,213,165,2,520.56,Medium Risk,2011-06-28 10:38:00
14482,Loyal Customers,434,18,6,997.03,Low Risk,2011-11-21 13:14:00
14483,At Risk,211,150,2,137.1,High Risk,2011-07-13 09:45:00
14484,Potential Loyalists,312,50,1,301.76,Medium Risk,2011-10-20 14:11:00
14485,At Risk,311,39,1,138.6,High Risk,2011-11-01 12:25:00
14487,Loyal Customers,434,27,6,909.3800000000002,Low Risk,2011-11-13 12:17:00
14488,Potential Loyalists,314,51,2,706.18,Medium Risk,2011-10-19 14:39:00
14489,At Risk,113,207,1,410.5,High Risk,2011-05-16 14:51:00
14491,At Risk,212,175,2,220.98000000000005,High Risk,2011-06-17 15:22:00
14493,Champions,545,7,7,1959.38,Low Risk,2011-12-02 16:14:00
14494,Potential Loyalists,411,26,1,139.56,Medium Risk,2011-11-14 09:21:00
14495,At Risk,311,51,2,123.79999999999998,High Risk,2011-10-20 12:28:00
14496,At Risk,112,312,2,291.92,High Risk,2011-02-01 09:01:00
14497,At Risk,112,309,1,293.87,High Risk,2011-02-03 17:01:00
14498,Loyal Customers,334,43,5,1250.7199999999998,Low Risk,2011-10-28 12:09:00
14499,Loyal Customers,424,26,3,714.54,Low Risk,2011-11-13 13:01:00
14500,At Risk,212,88,2,218.10000000000002,High Risk,2011-09-12 16:45:00
14501,At Risk,112,184,2,231.86,High Risk,2011-06-09 12:02:00
14502,Champions,445,20,11,1760.13,Low Risk,2011-11-20 11:50:00
14503,Champions,535,3,6,2563.91,Low Risk,2011-12-06 13:30:00
14504,Loyal Customers,333,47,4,404.61,Low Risk,2011-10-23 16:00:00
14505,Champions,445,17,9,4296.3,Low Risk,2011-11-22 15:45:00
14506,Loyal Customers,434,17,5,1070.9,Low Risk,2011-11-22 13:02:00
14507,Loyal Customers,334,40,6,878.08,Low Risk,2011-10-30 13:18:00
14508,Potential Loyalists,412,22,2,177.54999999999998,Medium Risk,2011-11-17 19:48:00
14511,Champions,534,11,6,1154.66,Low Risk,2011-11-28 17:05:00
14512,At Risk,112,188,2,175.63,High Risk,2011-06-05 12:39:00
14513,At Risk,122,207,3,183.75,High Risk,2011-05-17 12:21:00
14514,Loyal Customers,324,61,3,694.4,Low Risk,2011-10-09 16:05:00
14515,Loyal Customers,434,18,6,1286.9099999999996,Low Risk,2011-11-22 11:37:00
14517,Potential Loyalists,312,33,2,192.55000000000004,Medium Risk,2011-11-06 14:20:00
14518,At Risk,311,64,1,82.69,High Risk,2011-10-06 14:43:00
14520,Potential Loyalists,511,2,1,10.2,Medium Risk,2011-12-08 09:46:00
14522,At Risk,212,92,2,199.45999999999998,High Risk,2011-09-08 15:39:00
14523,At Risk,212,108,1,149.01000000000002,High Risk,2011-08-23 13:13:00
